@relation 'features_de_1_store-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15'

@attribute lines REAL
@attribute words REAL
@attribute tags REAL
@attribute div REAL
@attribute h1 REAL
@attribute h2 REAL
@attribute h3 REAL
@attribute img REAL
@attribute table REAL
@attribute p REAL
@attribute a REAL
@attribute iframe REAL
@attribute keyword {0,1}
@attribute url_change {0,1}
@attribute Anti-Adblock {TRUE,FALSE}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
1,38,83,43,0,0,0,0,0,0,9,20,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
18,148,68,9,0,0,0,6,0,0,4,6,0,0,?
0,250,-5,0,0,0,0,0,0,0,0,0,1,0,?
14,132,68,31,0,0,0,8,0,0,8,2,0,0,?
-1,-33,-4,-1,0,0,0,0,0,0,-2,0,1,0,?
0,0,0,0,0,0,0,0,0,0,0,0,1,0,?
2,1026,10,2,0,0,0,0,0,0,0,0,0,0,?
4,5,5,0,0,0,0,0,0,0,1,0,0,1,?
0,-38,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,16,0,0,0,0,0,0,0,0,4,0,0,?
-8,-28,-9,-3,0,0,0,0,0,0,-2,0,0,1,?
-3,-238,-14,-9,0,0,0,0,0,-1,0,2,1,0,?
0,3,5,1,0,0,0,0,0,0,0,1,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
13,471,38,29,0,0,0,0,0,0,5,-1,0,0,?
0,0,1,1,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,1,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,5,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
1,1,36,6,0,0,0,0,0,0,0,12,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
-4,7,7,0,0,0,0,0,0,0,0,2,0,0,?
7,161,68,31,0,0,0,-5,0,2,6,21,1,0,?
0,-3,10,0,0,0,0,5,0,0,0,1,0,0,?
0,0,2,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
3,6,6,0,0,0,0,0,0,1,1,0,0,0,?
0,-4,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
24,1065,84,36,0,0,0,24,0,0,14,4,1,0,?
0,0,5,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,1,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,1,0,0,0,0,1,0,0,0,0,1,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,8,0,0,0,0,0,0,0,0,0,0,0,0,?
0,8,2,1,0,0,0,0,0,0,0,0,0,0,?
3,936,73,3,0,0,0,13,0,0,7,6,1,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
59,6270,356,10,0,0,0,3,9,0,42,5,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,1,0,?
0,0,23,14,0,0,0,0,0,0,0,7,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
3,-3032,23,15,0,0,0,0,0,0,4,2,0,0,?
0,0,7,4,0,0,0,1,0,0,0,1,0,0,?
36,13104,221,55,0,0,3,4,0,2,25,22,0,0,?
-1,-3,-3,-2,0,0,0,0,0,0,1,0,1,0,?
1,17,-10,-5,0,0,0,0,0,0,0,-4,1,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
38,3791,114,22,0,0,0,0,0,0,0,11,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
1,16,1,1,0,0,0,0,0,0,0,0,1,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
10,1092,74,44,0,0,0,2,1,0,9,0,0,0,?
1,6,2,0,0,0,0,0,0,0,0,0,0,0,?
37,769,212,103,0,0,0,37,0,0,20,15,0,0,?
0,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,-9,41,27,0,2,0,3,0,0,2,7,1,0,?
-17,-62,-74,-41,0,-1,-1,0,0,-9,-15,2,0,0,?
-1,-23,4,0,0,0,0,0,0,0,0,0,1,0,?
12,37,47,24,0,0,0,11,0,0,11,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,1,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
-2,-27,3,0,0,0,0,0,0,0,0,0,1,0,?
-1,-33,9,0,0,0,0,4,0,0,0,3,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,1,0,?
4,402,28,2,0,0,0,0,0,0,0,7,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
4,31,18,3,0,0,0,-2,0,0,-5,6,1,0,?
2,8,40,18,0,0,0,0,0,0,2,10,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
32,868,143,68,0,0,0,21,0,0,18,5,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
3,50,4,1,0,0,0,-3,0,0,-3,2,0,0,?
0,8,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,1,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,-1,0,0,0,0,0,0,0,0,0,0,0,?
-5,-101,-14,-5,0,0,0,-4,0,0,0,0,0,0,?
17,1927,90,6,0,0,0,0,2,0,6,5,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,17,0,0,0,0,0,0,0,0,4,0,0,?
20,959,61,6,0,0,0,-1,2,0,7,6,1,0,?
0,2,7,4,0,0,0,1,0,0,0,1,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,1,0,?
0,0,1,0,0,0,0,0,0,0,0,0,0,1,?
13,422,64,31,0,0,0,6,0,0,12,1,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
45,4713,125,33,0,0,2,3,0,0,3,10,1,0,?
3,-10,-11,1,0,1,0,-6,0,0,14,2,1,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
0,0,-1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,-13,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
-4,-715,25,-1,0,-1,0,0,0,-1,0,12,1,0,?
0,0,30,8,0,0,0,0,0,0,0,11,0,0,?
-2,4,-2,0,0,0,0,0,0,0,0,0,0,0,?
0,0,2,0,0,0,0,1,0,0,0,0,0,0,?
0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
4,242,43,20,0,0,0,0,0,0,0,14,1,0,?
20,440,133,54,0,0,0,19,0,4,36,-1,1,0,?
0,0,1,0,0,0,0,0,0,0,0,0,0,0,?
